x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,LS_1,LS_2,LS_3,LS_4,LS_5,LS_6,LS_7,LS_8,LS_9,LS_10
-1.0546171346958655,-0.17164409099812772,0.591949678711725,-0.32589019746969994,2.2050240502123963,1.3840840260185594,0.33822916910377765,0.13366896207468648,1.5803756947159995,-0.11671172388323889,0.4036613373694084,2.237234176868509,1.7126600297490358,0.5143873240471433,-0.7813078387687993,2.086510823802797,0.9834747530538186,-0.5080003509808672,-0.23048027076289568,-1.6572843321470998
-0.8235291727961603,1.0929015304828318,-1.9861856762602834,0.4049575114600983,-0.3500828017876042,0.9714099845415064,-0.4744925922591632,-0.4704038684404712,0.3576275332285051,0.5478113128841414,-2.03911368712793,-0.09957561134626824,-3.260627067766497,-2.4308728093890823,0.8005841367158402,-0.2722100652123004,-1.4359432446327376,-1.0471118075238157,-1.1838368943396327,-2.160103701595488
0.0074337850476321465,-0.2481122779850321,0.36379332991578783,-0.1206393115675719,0.22840067617909943,-0.09073638619659868,0.3269331750208409,1.637867423034281,-0.32385533807489786,1.1001703646083212,-2.82422940501449,-1.0805458795849676,-1.482193020078235,-0.252876241422049,0.02097116237199148,0.47447258396017344,1.5111886433832729,1.9947458521945174,-1.7459794699782927,1.5809314542068638
-3.5399675703659175,-4.164167730259472,-4.075727572815595,-2.412086867017652,-2.0421242014701613,-1.0876534459550777,-3.9107739990292174,-3.279276092821611,-2.410197317130856,-0.5604400027899477,-2.524541033016383,-3.498211597391614,-2.9246999329893235,-3.1270824395530252,-1.4275628271657221,-0.8915095028455929,-2.0503259419213093,0.026596484051558456,-1.3366279180382872,-1.2196084191856262
1.7261127843219934,-0.78143386727737,-1.4983220537728146,-0.1927039781326514,1.5148251141503257,-0.6044379892959066,0.9841199498338483,1.293720296494143,0.923640158958118,2.316954226316543,-1.291158605415182,-2.418860976818908,-1.784687461498362,-0.5919431505177295,-1.5755474719651308,-1.1795547128078656,-2.3749366730930976,-2.0271304297652164,-0.2482816526556077,0.8820793266173548
0.32686325683845396,-1.5048048347252208,2.4086561347233006,0.20142278312032463,-1.4280519027195206,1.4462337635158788,0.03862202037269258,-1.0545842335151432,-3.308463002710388,-1.5996783581382636,1.8866389987172016,-0.6236028001872231,0.1939499570374572,1.1917654849754662,-0.19279408367947543,-0.9034403029033924,1.8285293948286077,-0.2917518446897307,-0.033294437573544,-0.31897327705251527
2.790412344082429,0.9011481189812001,0.38041037468770766,1.9253256383165043,3.1637552182197886,1.6331919161231814,-1.3430955277105014,1.6632183314859068,-0.6793202894221506,-0.3726584526581207,0.6275129447658536,2.317587732324513,2.0557000127950626,2.05258839920332,2.1716747977038673,2.629182069715884,1.2879978575675035,-0.38435921344301427,0.42119479160747364,2.7969252615851423
1.1783366840985092,3.036813566544943,0.9399637529690701,2.9401091817267795,2.303107932971327,1.3595587623144079,0.7076883086929551,1.7170980099957465,-1.257642273666513,0.3765135972867295,1.331363939615483,-0.8064341021632206,2.2334337293349167,-0.15465708539860445,-0.15906267694540766,0.3790995847034614,0.42092809727622943,-1.7309343429213817,-1.5788045899991183,0.026457289259281147
-1.0578980266967801,1.9487246609637487,-0.37734878273563077,-0.4710667972865109,0.16204374333837213,-0.5631486051259131,-1.757001228024737,0.31006071664964185,2.281602148761004,1.108495420679428,2.5645267076473925,1.1556274352967413,8.866966254821307e-4,-0.08364400851370046,2.4213668023906214,1.7146764110038164,1.9984624718893351,4.058210963313079,3.796427159468892,2.375005536801088
-2.9727953586187317,-3.5118992881382236,-1.3693570583706844,-1.3270520191333608,-1.3733309261962978,-0.8231529521544192,-0.013367951369985052,-0.025557506651104678,-1.266872620259764,1.1745073756899975,-1.559526077994614,-1.4007804528533903,-1.8483232102981502,0.7359730664371484,-0.8240342867171916,0.6525674623100031,1.0772814664705157,1.218830538125774,-0.897421706552918,0.2874871727088155
1.4895246724637787,1.5644629659524083,-0.9176428000477461,1.6830536136142906,2.803655398162336,0.47089223776572653,1.3846045090941437,-0.35453850852461766,0.2784249605465551,0.49090222558377117,0.2611665227283685,-1.9179438314395665,-1.4623669088293783,-0.5799375864969522,-2.6632194230965105,0.20755923616858718,-1.3341614104240676,-0.8460979814563362,1.22768703431255,-1.0065605100027675
-0.3876916465737437,2.1011801126011207,0.7162595282606592,2.101798230938903,1.4674651913610728,1.4861196218370623,-1.5495614736088144,1.1842984948252389,-0.17284330103366563,1.9508998840065168,1.2564581316927044,2.2832068643467913,1.9574308498318294,2.6073033703784674,2.318259064154911,0.5101284031474311,3.0255838219706406,1.7351489329469667,2.9122566156268928,2.7374405242527065
4.359254548636226,3.9190207512932966,1.9946680152879903,1.8499387829127116,0.5265579010402791,-3.2668931102916257,0.16771700694480954,1.6915670645759515,1.0266663434828158,3.0693921097588355,-1.0481730861871232,-2.261040826131073,-1.6538829693766066,-3.436291129071985,-3.337660136475612,-5.3632246867941715,-3.838055920659131,-1.7531353020677427,-1.2452174175332038,-1.4771679332194543
-1.4403761008632399,-2.6704849432280193,-2.6613751418634903,-1.814637078784549,-0.17859347355047428,-0.30061282884211626,-1.1331573909058132,-1.3048543158602572,-0.21612035341440738,-0.8314224954261062,0.4931798730395116,-2.333858063427539,-2.4616610546950146,-2.2253937851633494,-2.635067295044902,-0.4847167046662549,-1.225887243992124,-0.13142171815635423,-2.4506713758057472,-0.0012342643097895678
2.853096012334492,0.8097197970652315,1.982146137713607,1.3511417830247365,2.739997518593844,1.8097677047102487,-0.07908122550895857,0.6957299699023621,0.2933657901942197,2.3626886591017855,1.7191943760547332,1.9633270402632634,1.239840468009683,0.7480660601730398,0.6389556019372439,-0.7576294822625189,0.9529706380483036,1.5798105021978919,0.9249808353773761,1.9869334801637493
-2.29540182967014,-4.312466602486029,-4.163224634858923,-3.3766426582095845,-2.4382862034153217,-0.39751300518545585,-0.6898577116350236,-2.155316167657465,-0.7358471864839722,-0.5317832328630108,-0.6588280851761104,-2.3538950563189824,-2.24170757103593,-0.8936845596650925,-1.7390044271694924,-0.09948420697247085,1.1934886924460217,0.17478857106869378,-0.3588435103814546,0.11657785544103659
-1.4302529172802076,-1.4038729720641885,-1.9512332775696795,-1.6139471170104613,-0.649231061057798,-0.4670894907964329,-0.5144094684643691,-0.18536557605736004,-3.4685778402783525,-0.7137378692057077,-3.8379891527258208,-2.869954983246638,-1.4433563605144382,-0.929342419703617,0.32674098611614755,1.815202976359409,-1.8374866140338464,-2.281632503346788,-1.7393775003944885,-0.6414235457872223
1.4096880409347883,-3.1389771977867476,-1.2482969731018265,-1.1755598354809398,-1.9950343843876472,-0.19159687444445472,-1.5222498006514933,-0.3235313737704826,-2.0339367403365483,-1.7186324007919964,2.062140859877897,-0.566759203406185,0.6517830502141394,3.7756270667289566,2.1214943356868474,4.002497319946278,2.0415457081993784,0.45779503629128804,1.3657394942049863,0.3810952460836654
-3.284066398791084,-0.8072994948230235,-0.3231331618057883,-1.15106426303942,-3.9130020705056188,-1.6164097542715377,-2.54838952166825,1.7668191461310556,3.0933356552093674,2.9877012049893965,0.49923451248721257,-0.6903067946080446,1.1965593495676798,0.8775029754187714,-0.9380846416076261,0.3848241096542046,1.4449905173841802,-0.8779382089373573,1.5723425816858883,1.23998044535531
-2.4161383435465615,-4.76722798351668,0.4533232693353341,1.0384449225032089,1.1219104904657087,-0.4366616243707405,1.6710101928942724,-3.662537999794626,0.2891782475593998,1.0251661175511848,-2.025897962613034,0.09166787406382682,0.7152348735087795,-0.7183352918828574,1.126709369886417,1.3225421397498875,-0.7763586146145801,-2.853397021780136,-2.295122804039754,0.009474215052649573
-1.066981519902249,1.1311313802048608,1.001577694725186,-0.5556185773240826,-0.02283055113913246,-2.2801159801575914,-3.660212309432156,-4.138929024262185,-0.8013706902257716,-0.10966087507367472,-0.4533528074759877,3.049384697608614,1.523520887887104,0.6443745967649502,-0.5244410155731369,0.13469807371074216,-1.2626542139092005,0.4498232439742327,-1.3937839710515236,-2.164282749241921
-0.45950261730687203,-0.21926739164233977,-0.3634201755615776,-1.3456465067754122,1.1510633691267942,-1.1637344177924254,-0.5468241885985293,1.062251084303962,1.7692324857261479,-0.2457599450600415,0.34900594261351103,-0.7472128880509703,1.0200540856803735,0.36012145277414365,-1.0430169579183106,0.13254258560076534,0.3255425326928057,0.22956055997891894,-0.9347311304305703,-0.0991132002320898
0.8960885136745529,0.686620325067576,2.420359538531004,2.470128261316326,0.045661528932881,2.442277305446535,2.6473333225467064,2.4794882333318076,-0.370024954647874,0.7156326056580271,0.6394238583967835,2.3417413631471398,2.2458228043607935,1.8787080384471102,0.15291277215613563,2.18525662868876,1.8765868126068337,1.1918661282341492,2.156780196891724,0.7443046151488875
-2.2327778224017574,-2.3299605157208783,-2.0301928934887252,-1.7963007654349519,-3.192613908728093,-2.2088187008406597,-2.3963930476785116,-4.3058924207519835,-1.3920230136616492,-3.699853461699207,-1.4725470207518532,-1.8818011276711117,-1.8206046853783837,-2.187644147229065,-2.4691299389124377,-3.8971235329528717,-4.959566228932185,-3.9169780751156025,-0.7128159780352661,-3.79914569147243
-3.0623150236853682,1.544720214565372,3.4146495216271595,2.540274840392808,2.051328315322244,2.1417363775692633,1.5633554202945676,-0.24911023306346142,0.004762335634661025,2.2780988947396175,-3.1019662475679546,-1.9127724797738939,-1.4302374640953806,-1.5499158571315994,-1.7329469283625363,1.6250784392079587,0.35315443298917293,-1.5573461833216995,0.4908763573787631,-2.171293470746008
1.0123039018253166,-0.6786418368358398,-1.5932516425158543,0.022763948981945448,0.045644929868336015,2.5838422915082324,-2.1926129749342125,0.11609228177871744,-0.88960879857963,-1.2089982020297776,-0.028122022136269575,0.7714763398466787,0.6848725406754919,1.2669030123006355,1.0187256952910586,1.2094353798815713,1.7239397079434178,1.327564937923041,3.04892717964135,0.7179512530784232
