x_1_1,x_1_2,x_1_3,x_2_1,x_2_2,x_2_3,x_3_1,x_3_2,x_3_3,x_4_1,x_4_2,x_4_3,x_5_1,x_5_2,x_5_3,x_6_1,x_6_2,x_6_3,x_7_1,x_7_2,x_7_3,x_8_1,x_8_2,x_8_3,x_9_1,x_9_2,x_9_3,x_10_1,x_10_2,x_10_3,LS_1_1,LS_1_2,LS_1_3,LS_2_1,LS_2_2,LS_2_3,LS_3_1,LS_3_2,LS_3_3,LS_4_1,LS_4_2,LS_4_3,LS_5_1,LS_5_2,LS_5_3,LS_6_1,LS_6_2,LS_6_3,LS_7_1,LS_7_2,LS_7_3,LS_8_1,LS_8_2,LS_8_3,LS_9_1,LS_9_2,LS_9_3,LS_10_1,LS_10_2,LS_10_3
-0.4116638861377124,0.9786939764386307,0.561367013272545,-1.8813970986211392,-0.7082525314712232,-0.4044407545060079,1.3206781531105092,1.05348468404324,-1.1198231909195089,-2.252035859473825,0.4668635617031734,1.0328503762534957,0.5339698966427701,-2.080235365926006,0.5633894460239615,-0.32697397583937404,-0.1356332990678663,0.06785789465261446,0.9652345802482375,2.2665025073428984,0.8650339989746038,4.231321973383794,2.0671033239726766,1.0635806526927558,-0.7414592037227559,1.5156398732491783,1.2680925442579971,0.751824072066801,-1.9578868270104306,-1.1287342598320105,2.413535824848679,2.1559690007435113,0.16818306381331594,1.713355436360057,1.740494356241594,0.32079127054329726,2.0823847128582553,1.1710187724751189,2.9386501457653447,-0.5730202751083903,-1.096324710787667,-2.388001088993388,0.2676371257730479,-0.4809725033896637,-0.7129647586831293,2.3736106882959462,2.646069745868664,2.7897388158822056,-0.15442103314891498,-1.2308938992259206,1.0071141732579505,0.7153877152611953,1.2599078129451597,0.22138239212149669,1.1711642354963063,1.8911441346214133,1.7346012329180684,-0.5696224841495674,-1.0563561768256533,-1.7425070604405035
0.4945914741376386,0.43914430526771325,0.06357711511432379,-0.9868706745775611,3.0388673388598653,2.579911428794241,1.8645516304625642,5.195245502005465,1.5523891807513948,3.0477402120664148,0.6245738885759227,1.8258545205116121,2.8324273185998523,2.2264239909435046,4.7114464033763,3.683517592368834,2.974933136137803,4.306231319316057,-0.6898623954214351,-1.672685396816974,0.4017392933091947,-0.2676874295235281,-0.6848022433199131,1.2246629612817286,2.0786623323567306,2.0175223440334595,2.5153100456274142,1.2726168131239959,1.2452635158134246,1.1480919221641204,-1.5091744837047534,1.0959231025935876,0.4659073350977094,0.026493423998784404,0.19404180833553109,0.9620341164465518,0.5801334114996515,2.3819224038037694,3.0726560750714293,-2.7952769622295337,-0.9461429292214611,-0.516658371188536,-0.12633482440973698,-1.5217096020668732,1.9614103834417331,0.7765429327675191,0.8324380508617891,1.117692916840873,-3.00510464557858,-1.3406724105324768,-1.0371031256530305,-1.3215339339212477,-1.3041343543049764,0.0049101405242870655,-0.30017443906688634,-1.512377583147945,-0.25630914062612087,1.3513491596254201,3.3611852125657444,0.6498350049142592
0.267863651275388,-2.076967136128184,-0.7245111169872329,2.099451309691962,1.0112253193683922,2.125925846764393,-2.086274218145917,0.22105214435082,-0.5100792797284756,-4.006132888719446,-4.235102011524776,-4.6284477358450875,-2.6609437513353655,-2.326043074627722,-0.6393948357925991,-2.9681160160530284,-4.095459158624319,-3.383597401132705,-5.039215520065476,-2.1298830145381054,-3.829706822359225,-3.810763788708959,-3.939973812873579,-3.2334674989802945,-0.7179315830309304,-2.591913499803576,-0.9342464477528594,-3.8112280642722487,-3.6282854123605115,-3.3860417316631177,-0.2946440765152245,-2.1385103076405487,-0.2910105484423726,-0.9679920922143408,-1.6794293669517373,2.200161430243951,-0.23116400881990704,1.1300801106235459,-1.0427359941150927,-0.820420429200948,-1.599891897737557,-2.445809571395809,-1.9836634351296984,-0.3669173016634779,-1.0473405030887832,0.4499712990569269,-2.5687532094241985,-1.9580013122499058,0.8876920416482015,1.8825421681287708,-1.068925581303748,-2.999212484477941,-2.564417410397975,0.020478847989154447,-3.438544001911408,-3.2665817408487454,-4.785251842622465,-2.561778162164556,-2.776075556323847,-4.449731602844455
-0.3967483921591408,0.7737728550525688,2.2700774698157318,1.001149346210723,0.1794964399145217,-0.5629855442308735,0.8277623232986663,2.9055067889599417,1.1888208642419396,2.7923520051195068,3.2842379447899153,5.821371156809368,1.2364972348001337,2.181322889660525,1.6774659932801506,4.8352831123075655,2.2059293543414022,3.4404337470459967,0.41381780829073384,-0.38959731065300685,2.0919708064161915,2.1883584486520924,0.6442132805468708,-0.9619545249711419,1.1675349921160578,-2.5640782351745477,1.5354076864387332,4.425115656233961,4.410438300596145,4.605669147911653,-0.6472232904510853,1.373153007189508,3.03349901708479,2.267987286614189,1.6182230358155274,0.09073206324105376,2.5531186967661137,0.9189408931757532,2.730521295268699,3.197473017027172,2.321791527091134,1.887872973424412,1.320775939518209,3.200320755716807,1.7612129771791607,0.22807220928362426,2.0975258179975995,-0.08472728268431651,1.2626281297853816,3.9851220099360165,4.427964009657372,4.294804100383214,4.298861359407742,4.20670784577264,-0.22561079327125588,-1.4141250393644151,-0.04483770307034224,1.1592897329920808,1.7020645735179651,0.7119270548664238
-3.543247463981114,-4.826225844314159,-3.7654516248284047,-0.5656095554487053,-1.954077273343123,-0.9348515096703722,-0.3345906522933441,0.09104820531861035,-1.7017752073568604,0.013817818565912382,0.5630049344566886,0.5500820058526243,-2.083712529392573,-2.6750451184858295,-1.0708281869458125,-1.3949149648326993,-4.151645124764171,-1.5002300561118636,-0.048003598708288506,-0.7799259757023662,-0.2074103418857997,1.356153861327222,0.1950618248252661,0.9938125872218404,0.973613762794625,-0.5852830509124174,1.828495262646273,-0.6088136444831995,-1.6948986208735142,0.46999007453681463,-1.4196456803302504,1.063248026252482,-2.6387181834752385,0.4672048168498494,-1.8805539922087453,-1.8705925274954773,-3.3315792013630157,-1.6540695429592924,-1.3874127837877548,-2.126858905498893,0.3438506158983139,-4.111369009717535,1.1668349395466187,1.7477323239630147,-0.20985475727562464,0.33823862945411226,0.4749987673100893,1.1100861560153539,-0.7690454136880946,0.6302507649720271,-1.9951650921174668,-0.79240191668205,-2.4261680924016638,-0.8851693923033779,1.6806773666377723,0.4047406188781213,3.7315395094289925,-1.946375310861655,-1.4479221532659357,-0.8773104675849643
-0.7996874776664167,0.10604619706373497,-1.1559601665910604,-0.6378849391619599,-2.891562900753337,-0.6566919377017146,-0.9600825417791925,-2.6532446250275594,-1.6162432623942438,-2.1377119723548894,-3.0518528285839386,-1.8859188461240255,-1.6563680617540222,-0.22999932363593212,-2.106535641107247,-1.0072202354291107,-1.9342150807109448,-0.5942895137865969,-2.1966355199718635,-3.684917644892271,-4.9758058934269815,-0.12878969758304493,-2.4901051113050543,-0.48464981283344644,-1.5076273811599046,-2.5738866096448136,0.795917093944875,-0.5693319818763538,-0.24948549204994414,-0.6729747228267812,-3.5641477354914404,-5.138725850854222,-3.480436001961051,-1.8374610198327237,-3.877217531961972,-4.283830379056969,-1.9363389161724454,-2.4960637533385537,-3.648558496241458,-3.158511453352398,-3.0101507783781694,-2.9469694101628763,-1.9576634107502133,-3.9343742038934346,-1.7099292473984615,-3.154266200420686,-2.657713916591885,-3.632715602471244,-1.834089481768809,-2.6877289114059666,-3.0434179799822454,-1.672415174335637,-0.6170921372424373,-1.4566902919270022,-2.6785319072093845,-0.7215567391034694,-3.5629881396112526,-3.5824126537860908,-2.822475320050303,-3.8934125864051095
-0.8069920607395334,0.4732104757503064,-0.631042961059057,-0.6380168529610126,-2.0047834404409333,-2.112674318895587,1.4018051954596127,0.5649431294445246,0.007212102123823616,1.0006999019385778,-1.1437648318450073,0.01608989309662867,0.16850680799833584,1.0903638837664915,-1.3717556191823812,0.32004582910253143,0.46417794475981355,0.19477796738396425,0.9035155535770805,-1.2484966885664797,2.3044978112174963,-0.8632525664214569,-0.18061473261644545,1.164443642157492,-3.03887114483572,-1.8306631604262056,-0.7740925761872366,-1.1771944335721636,-1.6619124829031713,0.9246961593386721,-1.4570422645987842,-1.89570235641069,-2.1092360743215237,-0.15807465957372047,0.9042977371731427,-0.7981541832437322,0.32423624931775286,-0.5222249348620125,-1.1082163717608984,0.0407950250817275,0.5650876902457621,1.1947895748329138,-1.6146753659900304,-0.8258110083791934,-1.7286148486869488,0.7830085628918808,2.2494716027948485,-0.6877410189155277,0.3411229902058407,-0.29635904805789814,-1.2568909365292917,0.25867646069344696,-1.0400806460554963,1.0573545352773401,-1.4456723533148583,-1.549855912460438,-1.6096222214160645,0.13524554710858927,0.8656645796393907,-0.8169217322855907
1.8493475968375006,0.07795213799394851,1.34268061328656,-0.12855456160817563,-0.8774499635037567,1.0083578213754445,0.3693336621934882,1.7492179837801116,2.5553830007207248,3.9487984826268625,3.7923296300032576,3.8475243884395325,3.480671378119075,1.807355733085969,1.0678859616594787,0.2500776826442028,-0.782256680855342,-0.28896379173701114,-1.5174865304691807,-0.6087799290490847,-1.866674053578278,-2.9935216978012065,-1.85348008557134,-1.5501799298693275,-2.923668461196064,-4.785634537953266,-2.6172726417663665,-4.442617045781754,-2.1340003900356903,-3.2951917479720088,3.5385812672780013,6.516654735062229,6.7683810084799205,3.1327272774233683,3.974333716421297,3.479173587780847,4.719916773061675,3.6049075449878347,2.9001066247896263,3.7820036482923656,4.141979814876593,3.328981740419523,2.7277330582460966,4.271225674170767,2.4673651888852532,0.376275821298238,2.0892582043209402,0.59601091356499,0.7362487143426382,2.0753569191359036,1.4690260900210599,0.6025643921294879,0.17959994506407762,1.4660259963989049,-0.19657148587284376,-0.7736625279713113,-0.8525426621916176,-1.1834401443958085,1.8825712011054712,1.2717271031840944
-0.5183257289181611,3.192532285753304,0.852383617350431,0.14973587652984766,0.0640965939499043,0.16228971920051438,-1.6602642891890662,0.47829660701819443,-1.1569302139543027,0.7773325367637297,-0.7376722621135753,1.428764024995115,-0.6897018714400921,-0.47270967989313806,-0.5908004779930376,0.1588187072071039,-0.34173218544325656,1.0492342627407627,-0.6719261583546884,-2.8985731255633613,-0.5310681930220608,-2.544742231838733,1.2672980302854941,-1.9214299868205822,0.621380729301141,0.41448935259782616,2.2835206605122225,-2.599642077930445,-1.2992229226450134,-0.48023370768419704,1.4690060121307116,0.25142277225881615,1.1646037344523932,1.4827284616318837,0.02925768291973485,-0.65604247297178,-0.12104064728187941,-0.8614963136476117,0.22363172427517414,1.8240560442579297,-1.8416079849349303,-0.8565963084886872,3.264893632266755,3.745300648245167,2.9198689533749604,2.9669241508885857,1.2797897474296165,1.5091867666031344,1.1719637041688369,-2.133225248291507,-1.0792026736162217,1.0010479319582941,-1.1480044478712699,1.4307411905192895,-0.10628713908293799,-0.2895991721118413,1.9569703450735527,0.004711083641201652,-1.151778169335239,-0.38749265226658336
1.6625002493418268,0.04118541444876633,-1.0808843036439884,0.19491903195309002,1.769883372154086,1.5503093347592154,3.2388358612180514,0.9526918638763484,-0.49787310609588387,-2.2944412207354854,0.054135790899067095,0.12187478212465847,0.12922430031055532,-1.227365870764919,-0.8726157394356882,-0.3313856124964325,1.192202745053149,0.3770091493743718,-0.7894622914658737,-0.43335255304643333,-1.1116228059929447,-2.1614587402665,-1.8683489438786505,-2.2100147769890297,-1.7509144047152965,-2.0293443666551005,-1.4194277269277564,-1.6433642016770305,-1.9006532910983944,-0.15677740770155102,1.347254413621329,-1.8814498802089166,-0.44444203018461353,-1.605286952292965,0.6806456472022571,-0.5013744635947247,-0.26949537487525943,-1.0287235450867946,1.5181283743763934,-0.2616772912370271,0.9557309357945384,0.6274611157092881,-0.9456772540352532,-0.4066072651180419,-0.20023162960417962,0.4325415084539425,0.8892542437983164,1.9221458640063562,-0.1543687913210967,3.506500485738422,1.2686765476837403,-0.3704567592865184,-1.0320628351373151,0.658222696818908,1.2743837496452413,0.9993518805815806,1.3020935983337576,0.549631784107032,-2.0758598923477045,-0.230017176822814
